1300.6617935955603,1295.0354801012586,1269.4317276877819,971.1791801722276,985.3821593676232,1023.9360331583218,1288,1303,1288,6.4877263E-6,83.95501,80.44202,4.8444204,4.841589,4.8444204,20.757944028594036,19.02047903554299,19.32357839691128,237.17082451262846,267.8600380795911,499.58883094000413,195.0,135.0,255.0,82.0
1185.425087847627,1172.4064836775785,1101.4022592452313,821.1193579498658,821.2338278468563,784.6406820959514,872,887,887,2.134075E-5,84.75425,76.375175,5.163296,5.1587977,5.1602783,20.43180775724645,16.457438599095234,12.44663598867545,276.1756687327832,267.4341040331244,522.396401212719,212.0,177.0,265.0,36.0
1189.4781579428216,1183.3297174498045,1133.7455987604535,919.3263838267669,935.6943945541194,923.5588773868183,788,804,788,2.7920812E-5,77.763466,69.377754,4.3826485,4.383545,4.3826485,19.45681031501212,21.38205963723128,23.173154290751988,236.10379073619296,296.98653168115214,528.1609603141831,193.0,136.0,280.0,99.0
1351.316687575259,1340.1598829649404,1276.5748830861342,997.2171278111904,1012.7097313643234,997.5895949738049,803,820,803,3.1742467E-5,96.489914,86.63781,4.1015625,4.1015625,4.1015625,17.738035170746784,17.765454377508473,18.12406067740179,232.80034364235806,281.95212359547855,509.5301757501709,186.0,140.0,264.0,99.0
1380.1970635479627,1365.4158451463484,1316.4579320074686,1012.8716601820786,1029.773761561247,1028.0953263195004,702,720,702,5.12326E-5,90.73421,81.231125,4.2999167,4.3016386,4.2999167,17.167940367585054,19.16853212738675,20.009248406573434,233.89313799254566,273.91239475423527,503.12026395286443,191.0,135.0,258.0,92.0
1418.8345750302815,1432.0945721895491,1345.065015956325,1069.400299233173,1097.4634390265583,1030.116983647974,586,600,600,9.545143E-5,120.1055,104.537575,4.6727147,4.628369,4.6484375,16.654748085215374,17.74408583931957,16.423832881904186,211.4734025829253,274.64158461529456,485.41219597368996,180.0,111.0,248.0,118.0
1434.318662406227,1407.0914415885497,1323.624147797066,1012.9264534012328,1001.427481148785,959.4086720475274,745,717,717,4.539487E-5,94.70015,87.02037,4.142578,4.1397166,4.1397166,17.62454621140693,17.97445059117655,17.161878746858523,218.82641522448793,263.73471519691907,475.8707807798247,173.0,134.0,250.0,84.0
1363.9657374677147,1362.4540788589209,1307.7178144547258,1025.6085998079384,1044.8358722785124,1019.6332674054922,571,571,599,1.0226818E-4,116.239204,105.35067,4.3500223,4.3500223,4.3671875,17.429433476051376,18.51424648826324,19.03761673277767,213.06337085477645,282.66057383370605,493.3163285357581,180.0,114.0,264.0,101.0
1305.0453625879572,1314.7722588333384,1259.3224326173406,1015.6160691915031,1036.2490048246127,1014.9098482131307,620,633,620,6.88159E-5,101.455734,92.92935,4.3810496,4.3797555,4.3810496,19.23276677844625,19.853944514719647,19.101869947955578,218.83783950679097,288.44410203711914,503.16001430956334,181.0,123.0,272.0,96.0
1833.229966831251,1430.5837332995013,1383.5054308126155,1264.6204964336139,1075.4738490544528,1084.944699051523,669,636,653,6.286224E-5,104.27696,92.64608,3.8744512,3.9070919,3.8930085,16.69627996464169,17.902337900543984,18.24561251611558,193.238194982255,285.33489096148054,478.56556499606194,171.0,90.0,254.0,130.0
1331.3830422384378,1322.7966187489692,1274.8903126901516,1013.510730086268,1039.0245425397804,1029.1093236386503,747,730,703,4.722672E-5,99.12222,87.026825,4.9093513,4.909157,4.9023438,19.31454819261634,14.792548607727905,20.06399053577815,230.6013876801265,301.69189581425616,525.0380938560554,184.0,139.0,287.0,93.0
1326.7332598492746,1331.1024040276682,1242.8142087968233,1040.0735550911772,1064.8727623523855,1025.9522406038207,600,628,600,8.0552454E-5,106.38333,91.84409,4.6198506,4.6347656,4.6370444,17.472384031468383,17.81951854790927,18.145076057067595,237.64890069175578,302.2002647252315,525.9847906546348,181.0,154.0,293.0,74.0
1333.5205602641763,1333.3808023731453,1294.0323080226674,1039.155907455662,1044.0234671692012,1008.8235722860563,652,636,636,6.3883264E-5,97.78418,88.679146,5.46875,5.4734645,5.4734645,18.09708702529672,18.957247293217364,9.956968560389852,238.949785519887,255.3605294480727,483.1769862069178,181.0,156.0,245.0,72.0
1364.357146526135,1364.054256851596,1306.9368750658205,1051.1198789862171,1066.119130303926,1049.5761049109303,636,650,650,6.249008E-5,99.214554,94.980545,5.02795,5.0052967,5.016526,15.623348271897642,16.197613413020825,16.083738870075738,227.6686188300882,259.65554105391243,479.04070808230904,173.0,148.0,245.0,86.0
1291.1350064652927,1282.9014469668066,1241.4996544913677,1005.4476614921335,1018.5165683483013,1004.353025584132,602,602,602,9.00859E-5,109.81314,103.685875,4.2855577,4.2855577,4.2855577,18.23208965920518,15.654284932316981,12.92101573983404,216.6217902243447,269.3120866207085,482.5453346577915,179.0,122.0,252.0,95.0
1305.479428074549,1303.586128789625,1249.467536888701,1046.842872641353,1065.5965465409504,1025.9054537334325,620,634,620,7.661678E-5,110.81693,99.029884,4.431865,4.4361634,4.431865,18.93298690416945,18.20397030762199,9.310241793126407,220.61958208645035,273.23250172700904,484.4718774087924,168.0,143.0,260.0,84.0
1409.2183076225294,1391.2277050392254,1336.346376912152,1052.3725576049576,1051.1270142090345,1033.6096942269844,703,703,703,4.6778332E-5,93.32539,87.77884,4.540558,4.540558,4.540558,16.878497425618733,17.123618332310798,17.47904282041241,223.4323163734378,263.13684652666944,482.70591461054215,181.0,131.0,245.0,96.0
1386.6781365165582,1400.7966195796857,1319.0885090636812,1049.3979226203946,1071.9123098462858,1046.3770830823848,636,652,652,6.2866326E-5,99.897835,90.923065,4.405644,4.4074416,4.4074416,18.520760699288786,19.15829643699818,18.422180809907186,218.6000914912892,259.2373429890069,473.9894513594158,175.0,131.0,240.0,98.0
1418.8802550921334,1415.9989012070241,1318.9556354737795,1027.9868676203992,1036.4579103851734,978.2279897856123,636,636,636,7.0928036E-5,105.99683,95.32721,4.363214,4.363214,4.363214,14.941498241210287,16.59678714902791,13.490301203850363,230.2281477143922,261.6447973876033,487.1026585844097,182.0,141.0,243.0,97.0
1307.7914855475,1321.6233568002247,1280.620224928918,967.7256842721495,1001.3675648831452,1020.1259726131866,603,617,603,6.675054E-5,90.3569,85.140366,4.3476562,4.345439,4.3476562,18.575275985488226,18.551432519710414,20.284103366486654,216.26141588364763,261.357992033915,476.7903103042259,185.0,112.0,238.0,108.0
1376.6794368284243,1359.8173610195702,1323.7386253504797,1004.0403378350892,1003.6144678112208,990.9278480293103,569,569,569,9.1201655E-5,100.11069,94.97779,4.5748196,4.5748196,4.5748196,17.51125257643172,15.367133286380225,18.099036994699105,208.40585404445815,283.6476687723698,491.98069067799804,187.0,92.0,250.0,134.0
1376.9009926982517,1374.363214656935,1292.9684547410482,1068.3866341357889,1073.4826500693898,1028.0233460384059,566,585,566,1.03258535E-4,103.69142,93.499466,3.8051128,3.8132348,3.815696,17.18117303366139,18.476596956239813,17.585064946024776,200.66389809828772,270.57346507002495,470.88002718314567,171.0,105.0,241.0,123.0
1283.2703053062332,1279.1336443122598,1209.9582388580159,999.3562928205336,1017.8585363398983,1000.8446432888572,714,686,686,4.707554E-5,87.04391,76.36835,6.0134196,5.982279,5.982279,22.26942859064623,19.61740422117076,22.976282877159043,258.15692901799093,277.67066823847273,518.1447674154396,201.0,162.0,274.0,45.0
1335.996902904562,1308.905322590727,1216.5332411451595,1005.3317860288712,1020.6272581114027,967.8150649788419,687,669,669,5.143032E-5,85.768456,72.46256,5.6303267,5.6088867,5.6088867,17.76489383647785,17.899048602426085,14.919437253404128,270.4847500322338,287.8419705324434,528.5385511010526,201.0,181.0,287.0,22.0
1417.5232760179338,1376.4967549987705,1279.8216256761893,1064.842711389809,1065.0469473220417,1014.0,704,686,686,4.348687E-5,83.17962,73.41819,5.0083923,5.0334377,5.0334377,19.38314340809041,20.989876805888404,22.087334711046772,283.6564823867066,261.04788832702707,502.4509926351027,195.0,206.0,261.0,5.0
1327.038611142278,1306.6802348832402,1271.285810080775,968.2819837216842,966.1433641028644,869.2352961080217,720,704,704,4.337838E-5,88.50587,78.29823,10.854833,10.901184,10.948265,20.06973186762841,13.131431135222321,12.762928642592021,278.82969712711736,277.01624501101014,526.2584916179501,189.0,205.0,273.0,47.0
1492.8294954304347,1418.2466268255419,1308.3269766787084,1152.1827112051283,1113.6471613576716,1035.3864013014659,652,586,603,7.1390896E-5,91.39814,79.436386,5.234889,5.2477,5.264299,20.306703073965895,19.98441303185711,20.623723458415885,262.8402556687236,283.0070670495703,526.4541765434101,197.0,174.0,278.0,53.0
1516.0557969236793,1487.0647076603025,1401.080527428621,1144.6021142737768,1152.2139558259134,1116.236982006957,696,670,653,5.1485124E-5,86.66048,78.09707,4.2763834,4.265625,4.248798,19.48445707732064,20.181620955777703,20.154051195387087,263.2299375071156,263.4919353604584,493.27679856242986,179.0,193.0,262.0,28.0
1503.06424497515,1438.288204669802,1318.8083831185284,1083.967711696248,1073.4267557686458,1026.21488977699,653,636,636,5.7863046E-5,85.805824,73.897255,4.377298,4.402108,4.402108,17.32929779054067,19.3386604167179,20.596481132270068,278.65749586185547,247.58836806279893,495.13836450026776,193.0,201.0,246.0,28.0
1512.7665929579507,1487.1861407124848,1397.0956980404972,1099.6422145407114,1112.353361122265,1085.2944300971972,687,704,687,5.316544E-5,101.272255,90.90689,4.2229686,4.2295313,4.231612,16.721770261115154,15.150581438229215,17.28404145414376,218.908656749796,275.118156434649,484.19933911561674,164.0,145.0,261.0,87.0
1402.2011512671281,1381.8117315546415,1315.23794292404,1036.5519765067259,1047.2602350896361,1028.0019455234508,704,686,686,5.018218E-5,99.7495,91.86843,4.3354797,4.3509374,4.3509374,20.841284704399676,21.537441067355903,19.670428878925918,230.1238796822268,259.3838853899756,477.9759408171085,171.0,154.0,248.0,76.0
1403.4354357018772,1397.1839556416103,1327.9121508137082,1045.2870419171952,1061.6143367532297,1024.9414617430598,570,570,570,9.009429E-5,98.5239,91.09521,4.3736854,4.3736854,4.3736854,17.388839775366158,17.089320163401513,15.478716808931146,231.96982562393757,256.78395588509807,477.11214614595593,167.0,161.0,243.0,83.0
1366.251613991222,1350.1412134390569,1296.9174383853785,1025.0697537241062,1036.2364595014017,1028.3831970622623,569,583,583,7.511667E-5,83.63819,80.37875,7.244779,7.2125587,7.2304688,17.592911179252912,18.24589014190435,16.995380647803213,218.56349191939628,255.70490804832042,468.3855249684815,167.0,141.0,237.0,96.0
1381.2089012720235,1366.2089924896773,1292.732269605072,1049.4860647002417,1066.8387881962299,1030.3848795474437,622,585,585,8.0868755E-5,90.23678,84.83631,7.050044,7.0081506,7.0081506,17.03979944578253,16.48097433182012,12.832995106195082,237.0590643700426,266.58019431308094,492.2946272304828,174.0,161.0,253.0,84.0
1419.1584605613994,1412.6927361924352,1339.1023639328673,1126.6219419130803,1133.366666176485,1079.1297419680361,565,553,553,9.811281E-5,96.097466,90.32424,5.899012,5.9127474,5.9127474,20.152492845169537,19.659183930795795,10.646845294650559,236.59670327373541,259.3260495977988,486.464798315356,177.0,157.0,245.0,85.0
1283.355391786273,1289.6584082609043,1223.7180141686767,1004.0642409726581,1015.4210949157989,962.8525328418677,520,503,503,1.1789522E-4,89.08182,81.726715,5.6892643,5.7065215,5.7065215,18.07020919644692,18.283902018021653,10.25961906014264,233.30880823492285,267.86750456149025,492.44289008980525,177.0,152.0,253.0,88.0
