1166.332570592485,1159.0036691503576,1103.952364462294,826.4048644580936,830.3878611829534,808.6834980386332,0.7085499327505606,0.7164669821897062,0.7325347760204504,783,770,771,3.130753E-5,84.80435,78.99117,122.03284,124.953674,0.56422263,5.0824957,5.1035156,5.1035156,0.03554193,0.036453683,0.036453683,5.0824957,5.1035156,5.1035156,0.03554193,0.036453683,0.036453683,14.38879056198895,14.70141530293966,16.113873813426853,0.10062091302090728,0.10501010930672594,0.11509909866733725,220.7826985975124,294.2668856667362,514.8844530571884,192.0,109.0,263.0,132.0
1059.751879525605,1046.5832129301943,925.8721943103291,787.9086241436884,762.0164040229056,718.8059543437297,0.74348405449056,0.7280992037789651,0.7763554827123408,852,-1597157361708,866,1.8212664E-5,66.3942,56.67084,123.72218,121.50408,0.35867622,4.667843,4.6710787,4.672666,0.030115115,0.029752094,0.029573835,4.667843,4.6710787,4.672666,0.030115115,0.029752094,0.029573835,18.28667703379778,18.652039203737004,13.43150179061308,0.1179785615083592,0.11880279747602264,0.08500950500387175,225.63022847127553,294.4095786485216,517.8725711987457,197.0,110.0,279.0,94.0
1272.2059861610694,1264.996190558573,1142.8657940847747,899.40980648423,816.8751434582889,844.6472636550716,0.7069686955319505,0.6457530461792053,0.739060761138169,802,-1597157363648,820,2.5949012E-5,77.008644,73.02605,139.41681,138.72093,0.49341923,5.739378,5.728331,5.728331,0.03931081,0.03870494,0.03870494,5.739378,5.728331,5.728331,0.03931081,0.03870494,0.03870494,16.15119375484805,15.076741402145563,16.274470635550507,0.11062461475924248,0.10186987433879778,0.10996263942939968,201.69779374103229,305.026228380446,506.7001085454788,181.0,89.0,271.0,140.0
1251.2366773057388,2959.828985585567,1124.6032435334143,972.4052653086572,915.8384136953417,895.5367105819839,0.7771553399493665,0.3094227464341674,0.7963134694225836,718,-1597157365523,799,4.1071686E-5,93.11573,78.904274,143.64848,143.93034,0.5759436,4.6056476,4.604528,4.634466,0.035157613,0.033609692,0.03382822,4.6056476,4.604528,4.634466,0.035157613,0.033609692,0.03382822,15.763920626597075,17.209988271290324,11.171737192258052,0.12033527195875768,0.12562035234520427,0.08154552695078483,207.38611332488009,316.58963975468305,523.2590180780452,180.0,103.0,290.0,127.0
1303.7594107125126,1297.7421810629378,1191.1989252822918,860.8890753169075,892.6751928893286,841.0523170409793,0.6603128370489968,0.6878679031286229,0.7060553020912654,736,753,753,4.214505E-5,104.52288,88.51252,117.46355,123.56484,0.6556483,4.181145,4.1468005,4.1653647,0.031202575,0.03049118,0.030854553,4.181145,4.1468005,4.1653647,0.031202575,0.03049118,0.030854553,13.78768955676056,15.232072465166235,17.289554341645886,0.10289320564745506,0.1120005328320983,0.1280707729010893,189.19038030513073,314.60610292872576,503.7658186101951,168.0,87.0,276.0,151.0
1161.3701394638729,1171.4237276722927,1128.2593334275264,886.2601198293873,870.2235345013372,898.7736088693304,0.7631159866384325,0.7428768206962454,0.7966019710547894,671,-1597157368917,684,5.2574862E-5,92.42226,86.398155,123.76096,127.26075,0.7140343,5.0321693,5.0133977,5.0133977,0.042287137,0.04143304,0.04143304,5.0321693,5.0133977,5.0133977,0.042287137,0.04143304,0.04143304,15.939858547391777,16.75801870533716,17.90465432515893,0.13394839115455778,0.13849602235816974,0.14797234979469226,202.80532537386685,301.8774585821207,504.5909234221321,177.0,99.0,269.0,137.0
1145.3151774652863,1113.7450423761516,1057.0942432555546,1026.7545958017427,814.1259116377515,879.2223837005062,0.8964821352268012,0.7309805033123479,0.8317350977077949,849,-1597157370579,-1597157370607,2.4972482E-5,79.4615,73.83985,122.06805,123.23146,0.5023119,4.454297,4.473181,4.4782367,0.029695313,0.030021347,0.030464195,4.454297,4.473181,4.4782367,0.029695313,0.030021347,0.030464195,16.456175856578334,18.66230953480597,19.999517154280568,0.10970783904387635,0.12525039956245113,0.13605113710396183,212.47352776287215,290.84875794818174,503.20572333788095,192.0,91.0,268.0,113.0
1240.6031824689674,1245.039405811975,1199.9229698586605,902.44667432486,803.0952620953507,935.1545326843045,0.7274257289336221,0.6450360192186829,0.7793454714801041,870,-1597157372403,900,2.0189556E-5,82.32431,77.70772,139.80383,142.01451,0.47967726,5.0153284,5.018682,5.0206165,0.031742584,0.031171938,0.03099146,5.0153284,5.018682,5.0206165,0.031742584,0.031171938,0.03099146,16.507432088377094,18.164463229480305,18.257491115457896,0.10447741828087916,0.11282275297812547,0.11270056244108811,189.84203960134857,294.838939083697,481.82361918029716,178.0,66.0,247.0,161.0
1432.516875796152,1424.2475555520257,1361.5408212045886,1020.3318087759491,1031.0931092777219,984.8908568973518,0.7122651230261269,0.7239563833255654,0.7233649124276675,650,635,635,7.148381E-5,110.10301,104.18509,150.298,154.20015,0.89814734,5.3635817,5.3886046,5.3886046,0.045842577,0.046453487,0.046453487,5.3635817,5.3886046,5.3886046,0.045842577,0.046453487,0.046453487,16.270308455840148,17.865474237378677,20.79675474980614,0.1390624654345378,0.15401270894292943,0.17928236853280763,192.01041638411183,297.1363323459452,486.09669819903115,178.0,72.0,243.0,171.0
1343.5881660335467,1325.9183023968685,1257.4201759022953,941.6204118433287,874.292857113679,912.7946099753219,0.7008251751897451,0.6593866722657165,0.7259264862044399,855,-1597157376965,868,2.8605957E-5,101.31523,94.82864,134.4297,137.35324,0.6157704,5.8447266,5.8167615,5.8167615,0.03845215,0.03777118,0.03777118,5.8447266,5.8167615,5.8167615,0.03845215,0.03777118,0.03777118,18.08193942374975,18.497302254845508,15.211295550840982,0.11896012778782528,0.12011235230418886,0.09877464643402888,201.69779374103229,281.31121556027585,482.76909594546333,181.0,89.0,244.0,140.0
